"common_name","scientific_name","coords.x1","coords.x2"
"haddock","Melanogrammus aeglefinus",-64,42.88
"haddock","Melanogrammus aeglefinus",-63.9989,43.0308
"haddock","Melanogrammus aeglefinus",-63.9933,43.0286
"haddock","Melanogrammus aeglefinus",-63.98333,43.25
"haddock","Melanogrammus aeglefinus",-63.98,43.33
"haddock","Melanogrammus aeglefinus",-63.97,44.12
"haddock","Melanogrammus aeglefinus",-63.97,43.45
"haddock","Melanogrammus aeglefinus",-63.9667,43.4083
"haddock","Melanogrammus aeglefinus",-63.96667,42.86667
"haddock","Melanogrammus aeglefinus",-63.95,43.22
"haddock","Melanogrammus aeglefinus",-63.93384,44.05508
"haddock","Melanogrammus aeglefinus",-63.9333,43.7358
"haddock","Melanogrammus aeglefinus",-63.93,43.07
"haddock","Melanogrammus aeglefinus",-63.91725,43.31584
"haddock","Melanogrammus aeglefinus",-63.9,43.18333
"haddock","Melanogrammus aeglefinus",-63.8833,43.9697
"haddock","Melanogrammus aeglefinus",-63.874,44.247
"haddock","Melanogrammus aeglefinus",-63.87,43.47
"haddock","Melanogrammus aeglefinus",-63.87,43
"haddock","Melanogrammus aeglefinus",-63.86383,43.14584
"haddock","Melanogrammus aeglefinus",-63.85,43.3
"haddock","Melanogrammus aeglefinus",-63.83333,44
"haddock","Melanogrammus aeglefinus",-63.8314,44.2503
"haddock","Melanogrammus aeglefinus",-63.83,42.9
"haddock","Melanogrammus aeglefinus",-63.825,44.2375
"haddock","Melanogrammus aeglefinus",-63.82,43.47
"haddock","Melanogrammus aeglefinus",-63.82,42.83
"haddock","Melanogrammus aeglefinus",-63.80775,43.39867
"haddock","Melanogrammus aeglefinus",-63.8,43.65
"haddock","Melanogrammus aeglefinus",-63.8,43.12
"haddock","Melanogrammus aeglefinus",-63.8,42.82
"haddock","Melanogrammus aeglefinus",-63.7975,44.2697
"haddock","Melanogrammus aeglefinus",-63.78,44.13
"haddock","Melanogrammus aeglefinus",-63.77559,44.06583
"haddock","Melanogrammus aeglefinus",-63.7669,44.2808
"haddock","Melanogrammus aeglefinus",-63.76517,43.05908
"haddock","Melanogrammus aeglefinus",-63.75,43.16667
"haddock","Melanogrammus aeglefinus",-63.75,42.81667
"haddock","Melanogrammus aeglefinus",-63.73333,44.15
"haddock","Melanogrammus aeglefinus",-63.73,44.22
"haddock","Melanogrammus aeglefinus",-63.73,42.82
"haddock","Melanogrammus aeglefinus",-63.72,43.32
"haddock","Melanogrammus aeglefinus",-63.71159,42.92283
"haddock","Melanogrammus aeglefinus",-63.7,44.05
"haddock","Melanogrammus aeglefinus",-63.7,42.83333
"haddock","Melanogrammus aeglefinus",-63.68,43.35
"haddock","Melanogrammus aeglefinus",-63.67,44.33
"haddock","Melanogrammus aeglefinus",-63.66667,44.21667
"haddock","Melanogrammus aeglefinus",-63.65,43.16667
"haddock","Melanogrammus aeglefinus",-63.65,42.82
"haddock","Melanogrammus aeglefinus",-63.6369,42.6919
"haddock","Melanogrammus aeglefinus",-63.63333,42.81667
"haddock","Melanogrammus aeglefinus",-63.63,43.43
"haddock","Melanogrammus aeglefinus",-63.63,42.82
"haddock","Melanogrammus aeglefinus",-63.62,42.83
"haddock","Melanogrammus aeglefinus",-63.61667,44.1
"haddock","Melanogrammus aeglefinus",-63.602,43.13483
"haddock","Melanogrammus aeglefinus",-63.6,44.633
"haddock","Melanogrammus aeglefinus",-63.6,43.38333
"haddock","Melanogrammus aeglefinus",-63.6,42.97
"haddock","Melanogrammus aeglefinus",-63.58333,44.01667
"haddock","Melanogrammus aeglefinus",-63.58,42.9
"haddock","Melanogrammus aeglefinus",-63.57,42.85
"haddock","Melanogrammus aeglefinus",-63.56667,43.1
"haddock","Melanogrammus aeglefinus",-63.55425,42.86608
"haddock","Melanogrammus aeglefinus",-63.53333,43.18333
"haddock","Melanogrammus aeglefinus",-63.52,42.9594
"haddock","Melanogrammus aeglefinus",-63.5175,44.0211
"haddock","Melanogrammus aeglefinus",-63.51375,43.47892
"haddock","Melanogrammus aeglefinus",-63.5075,42.9844
"haddock","Melanogrammus aeglefinus",-63.5033,42.9917
"haddock","Melanogrammus aeglefinus",-63.5,44
"haddock","Melanogrammus aeglefinus",-63.4992,43.0022
"haddock","Melanogrammus aeglefinus",-63.48333,43.66667
"haddock","Melanogrammus aeglefinus",-63.4833,43.6739
"haddock","Melanogrammus aeglefinus",-63.475,43.1105
"haddock","Melanogrammus aeglefinus",-63.47,43.02
"haddock","Melanogrammus aeglefinus",-63.46667,43.6
"haddock","Melanogrammus aeglefinus",-63.45,43.45
"haddock","Melanogrammus aeglefinus",-63.4455,42.82509
"haddock","Melanogrammus aeglefinus",-63.43333,43.53333
"haddock","Melanogrammus aeglefinus",-63.43,42.82
"haddock","Melanogrammus aeglefinus",-63.42,43.38
"haddock","Melanogrammus aeglefinus",-63.41667,43.38333
"haddock","Melanogrammus aeglefinus",-63.4,43.4
"haddock","Melanogrammus aeglefinus",-63.39417,44.09475
"haddock","Melanogrammus aeglefinus",-63.38333,43.25
"haddock","Melanogrammus aeglefinus",-63.38,42.93
"haddock","Melanogrammus aeglefinus",-63.37,43.87
"haddock","Melanogrammus aeglefinus",-63.36667,44.13333
"haddock","Melanogrammus aeglefinus",-63.35825,42.97292
"haddock","Melanogrammus aeglefinus",-63.35,43.25
"haddock","Melanogrammus aeglefinus",-63.33,48.57
"haddock","Melanogrammus aeglefinus",-63.32,43.87
"haddock","Melanogrammus aeglefinus",-63.31667,42.96667
"haddock","Melanogrammus aeglefinus",-63.3,43.55
"haddock","Melanogrammus aeglefinus",-63.3,42.87
"haddock","Melanogrammus aeglefinus",-63.28625,43.25684
"haddock","Melanogrammus aeglefinus",-63.28333,42.93333
"haddock","Melanogrammus aeglefinus",-63.28,43.12
"haddock","Melanogrammus aeglefinus",-63.27,43.82
"haddock","Melanogrammus aeglefinus",-63.25684,43.34683
"haddock","Melanogrammus aeglefinus",-63.25,43.4
"haddock","Melanogrammus aeglefinus",-63.23333,43.5
"haddock","Melanogrammus aeglefinus",-63.23,43.05
"haddock","Melanogrammus aeglefinus",-63.21834,42.8885
"haddock","Melanogrammus aeglefinus",-63.2,44.13
"haddock","Melanogrammus aeglefinus",-63.2,43.22
"haddock","Melanogrammus aeglefinus",-63.188,43.05825
"haddock","Melanogrammus aeglefinus",-63.18333,43.26667
"haddock","Melanogrammus aeglefinus",-63.18,43.3
"haddock","Melanogrammus aeglefinus",-63.1745,43.35209
"haddock","Melanogrammus aeglefinus",-63.1675,43.69
"haddock","Melanogrammus aeglefinus",-63.16234,43.1095
"haddock","Melanogrammus aeglefinus",-63.15,43.22
"haddock","Melanogrammus aeglefinus",-63.14809,42.81933
"haddock","Melanogrammus aeglefinus",-63.1303,43.6667
"haddock","Melanogrammus aeglefinus",-63.12,43.4
"haddock","Melanogrammus aeglefinus",-63.10917,43.43617
"haddock","Melanogrammus aeglefinus",-63.1,43.65
"haddock","Melanogrammus aeglefinus",-63.0906,43.67
"haddock","Melanogrammus aeglefinus",-63.08,48.4
"haddock","Melanogrammus aeglefinus",-63.07,44.02
"haddock","Melanogrammus aeglefinus",-63.0619,44.4567
"haddock","Melanogrammus aeglefinus",-63.05,43.48
"haddock","Melanogrammus aeglefinus",-63.04517,42.90084
"haddock","Melanogrammus aeglefinus",-63.03333,43.16667
"haddock","Melanogrammus aeglefinus",-63.0225,43.2847
"haddock","Melanogrammus aeglefinus",-63.02,42.8
"haddock","Melanogrammus aeglefinus",-63.0183,43.285
"haddock","Melanogrammus aeglefinus",-63.0167,43.2833
"haddock","Melanogrammus aeglefinus",-63.0161,43.2819
"haddock","Melanogrammus aeglefinus",-63.0108,42.9967
"haddock","Melanogrammus aeglefinus",-63.0094,43.2894
"haddock","Melanogrammus aeglefinus",-63.0003,43.2567
"haddock","Melanogrammus aeglefinus",-63,44
"haddock","Melanogrammus aeglefinus",-63,44
"haddock","Melanogrammus aeglefinus",-63,43.8678
"haddock","Melanogrammus aeglefinus",-63,43.45
"haddock","Melanogrammus aeglefinus",-63,43.17
"haddock","Melanogrammus aeglefinus",-63,43.0333
"haddock","Melanogrammus aeglefinus",-62.99734,43.02892
"haddock","Melanogrammus aeglefinus",-62.99,43.25
"haddock","Melanogrammus aeglefinus",-62.9833,43.4667
"haddock","Melanogrammus aeglefinus",-62.98,43.07
"haddock","Melanogrammus aeglefinus",-62.9764,42.9242
"haddock","Melanogrammus aeglefinus",-62.97,42.93
"haddock","Melanogrammus aeglefinus",-62.9617,44.0847
"haddock","Melanogrammus aeglefinus",-62.95425,43.55125
"haddock","Melanogrammus aeglefinus",-62.95,43.5333
"haddock","Melanogrammus aeglefinus",-62.93842,43.74559
"haddock","Melanogrammus aeglefinus",-62.9358,42.9281
"haddock","Melanogrammus aeglefinus",-62.93333,43.48333
"haddock","Melanogrammus aeglefinus",-62.933,44.2
"haddock","Melanogrammus aeglefinus",-62.93,43.42
"haddock","Melanogrammus aeglefinus",-62.92,43.98
"haddock","Melanogrammus aeglefinus",-62.91667,44.35
"haddock","Melanogrammus aeglefinus",-62.9115,43.45809
"haddock","Melanogrammus aeglefinus",-62.9,43.45
"haddock","Melanogrammus aeglefinus",-62.89309,43.1985
"haddock","Melanogrammus aeglefinus",-62.88333,43.05
"haddock","Melanogrammus aeglefinus",-62.88,43.05
"haddock","Melanogrammus aeglefinus",-62.87,43.18
"haddock","Melanogrammus aeglefinus",-62.85842,44.4275
"haddock","Melanogrammus aeglefinus",-62.85,43.45
"haddock","Melanogrammus aeglefinus",-62.84975,43.10425
"haddock","Melanogrammus aeglefinus",-62.83775,44.3905
"haddock","Melanogrammus aeglefinus",-62.83,43.47
"haddock","Melanogrammus aeglefinus",-62.82483,44.13542
"haddock","Melanogrammus aeglefinus",-62.82,42.87
"haddock","Melanogrammus aeglefinus",-62.81667,43.1
"haddock","Melanogrammus aeglefinus",-62.8097,43.5544
"haddock","Melanogrammus aeglefinus",-62.8025,43.47583
"haddock","Melanogrammus aeglefinus",-62.8,43.23
"haddock","Melanogrammus aeglefinus",-62.78867,43.8775
"haddock","Melanogrammus aeglefinus",-62.78,49.93
"haddock","Melanogrammus aeglefinus",-62.7725,43.14408
"haddock","Melanogrammus aeglefinus",-62.77,43.88
"haddock","Melanogrammus aeglefinus",-62.76983,43.87334
"haddock","Melanogrammus aeglefinus",-62.75309,43.30542
"haddock","Melanogrammus aeglefinus",-62.75,43.2
"haddock","Melanogrammus aeglefinus",-62.75,42.9
"haddock","Melanogrammus aeglefinus",-62.72,43.68
"haddock","Melanogrammus aeglefinus",-62.7189,43.3336
"haddock","Melanogrammus aeglefinus",-62.71667,43.03333
"haddock","Melanogrammus aeglefinus",-62.7105,43.35708
"haddock","Melanogrammus aeglefinus",-62.7028,43.3219
"haddock","Melanogrammus aeglefinus",-62.69809,43.64092
"haddock","Melanogrammus aeglefinus",-62.693,42.97084
"haddock","Melanogrammus aeglefinus",-62.68333,43.86667
"haddock","Melanogrammus aeglefinus",-62.6833,43.3333
"haddock","Melanogrammus aeglefinus",-62.68,43.33
"haddock","Melanogrammus aeglefinus",-62.67,44.52
"haddock","Melanogrammus aeglefinus",-62.67,43.02
"haddock","Melanogrammus aeglefinus",-62.6681,43.3386
"haddock","Melanogrammus aeglefinus",-62.66667,43.58333
"haddock","Melanogrammus aeglefinus",-62.66,48.95
"haddock","Melanogrammus aeglefinus",-62.6511,43.5831
"haddock","Melanogrammus aeglefinus",-62.6453,43.5533
"haddock","Melanogrammus aeglefinus",-62.63333,43.26667
"haddock","Melanogrammus aeglefinus",-62.6303,43.5581
"haddock","Melanogrammus aeglefinus",-62.63,42.88
"haddock","Melanogrammus aeglefinus",-62.6258,43.5578
"haddock","Melanogrammus aeglefinus",-62.62,44.07
"haddock","Melanogrammus aeglefinus",-62.6181,43.5419
"haddock","Melanogrammus aeglefinus",-62.61375,43.29134
"haddock","Melanogrammus aeglefinus",-62.60792,43.47983
"haddock","Melanogrammus aeglefinus",-62.60009,43.57909
"haddock","Melanogrammus aeglefinus",-62.6,43.17
"haddock","Melanogrammus aeglefinus",-62.5878,43.5264
"haddock","Melanogrammus aeglefinus",-62.58333,43.26667
"haddock","Melanogrammus aeglefinus",-62.58,43.3
"haddock","Melanogrammus aeglefinus",-62.57,49.83
"haddock","Melanogrammus aeglefinus",-62.57,43.32
"haddock","Melanogrammus aeglefinus",-62.56667,43.6
"haddock","Melanogrammus aeglefinus",-62.5597,42.855
"haddock","Melanogrammus aeglefinus",-62.55,43.83
"haddock","Melanogrammus aeglefinus",-62.55,43.47
"haddock","Melanogrammus aeglefinus",-62.55,42.92
"haddock","Melanogrammus aeglefinus",-62.53559,44.22025
"haddock","Melanogrammus aeglefinus",-62.53,43.62
"haddock","Melanogrammus aeglefinus",-62.52292,43.54884
"haddock","Melanogrammus aeglefinus",-62.52,43.53
"haddock","Melanogrammus aeglefinus",-62.51809,43.56834
"haddock","Melanogrammus aeglefinus",-62.51667,43.11667
"haddock","Melanogrammus aeglefinus",-62.515,43.39
"haddock","Melanogrammus aeglefinus",-62.51142,43.07175
"haddock","Melanogrammus aeglefinus",-62.5065,43.42942
"haddock","Melanogrammus aeglefinus",-62.505,42.8558
"haddock","Melanogrammus aeglefinus",-62.5015,43.55859
"haddock","Melanogrammus aeglefinus",-62.5,44.4
"haddock","Melanogrammus aeglefinus",-62.5,43.66
"haddock","Melanogrammus aeglefinus",-62.5,43.4
"haddock","Melanogrammus aeglefinus",-62.5,43.01667
"haddock","Melanogrammus aeglefinus",-62.4967,43.4778
"haddock","Melanogrammus aeglefinus",-62.49158,43.27209
"haddock","Melanogrammus aeglefinus",-62.49,43.43
"haddock","Melanogrammus aeglefinus",-62.487,43.64875
"haddock","Melanogrammus aeglefinus",-62.4836,43.1583
"haddock","Melanogrammus aeglefinus",-62.4833,43.1517
"haddock","Melanogrammus aeglefinus",-62.4806,43.8494
"haddock","Melanogrammus aeglefinus",-62.4761,43.4533
"haddock","Melanogrammus aeglefinus",-62.47,44.15
"haddock","Melanogrammus aeglefinus",-62.47,43.53
"haddock","Melanogrammus aeglefinus",-62.4667,44.0333
"haddock","Melanogrammus aeglefinus",-62.4667,43.1667
"haddock","Melanogrammus aeglefinus",-62.46667,43.53333
"haddock","Melanogrammus aeglefinus",-62.45692,42.96842
"haddock","Melanogrammus aeglefinus",-62.4503,43.4356
"haddock","Melanogrammus aeglefinus",-62.45,43.72
"haddock","Melanogrammus aeglefinus",-62.45,43.57
"haddock","Melanogrammus aeglefinus",-62.45,43.31667
"haddock","Melanogrammus aeglefinus",-62.44192,43.58084
"haddock","Melanogrammus aeglefinus",-62.4395,43.35925
"haddock","Melanogrammus aeglefinus",-62.43484,43.253
"haddock","Melanogrammus aeglefinus",-62.43333,43.33333
"haddock","Melanogrammus aeglefinus",-62.43034,43.59242
"haddock","Melanogrammus aeglefinus",-62.43,43.55
"haddock","Melanogrammus aeglefinus",-62.42567,43.60392
"haddock","Melanogrammus aeglefinus",-62.42,43.92
"haddock","Melanogrammus aeglefinus",-62.42,43.45
"haddock","Melanogrammus aeglefinus",-62.41892,43.4125
"haddock","Melanogrammus aeglefinus",-62.41667,43.61667
"haddock","Melanogrammus aeglefinus",-62.41367,44.40892
"haddock","Melanogrammus aeglefinus",-62.40908,43.43675
"haddock","Melanogrammus aeglefinus",-62.40217,43.42542
"haddock","Melanogrammus aeglefinus",-62.4,43.38
"haddock","Melanogrammus aeglefinus",-62.3981,43.6361
"haddock","Melanogrammus aeglefinus",-62.3933,44.5469
"haddock","Melanogrammus aeglefinus",-62.39,43.6
"haddock","Melanogrammus aeglefinus",-62.3869,43.3983
"haddock","Melanogrammus aeglefinus",-62.3844,43.8828
"haddock","Melanogrammus aeglefinus",-62.38333,43.63333
"haddock","Melanogrammus aeglefinus",-62.3833,43.6333
"haddock","Melanogrammus aeglefinus",-62.38,49.65
"haddock","Melanogrammus aeglefinus",-62.38,43.28
"haddock","Melanogrammus aeglefinus",-62.37542,43.43908
"haddock","Melanogrammus aeglefinus",-62.37,43.97
"haddock","Melanogrammus aeglefinus",-62.37,43.4
"haddock","Melanogrammus aeglefinus",-62.3697,43.4222
"haddock","Melanogrammus aeglefinus",-62.36667,43.68333
"haddock","Melanogrammus aeglefinus",-62.36667,43
"haddock","Melanogrammus aeglefinus",-62.3628,43.4044
"haddock","Melanogrammus aeglefinus",-62.3622,43.4122
"haddock","Melanogrammus aeglefinus",-62.35725,43.323
"haddock","Melanogrammus aeglefinus",-62.35,44.52
"haddock","Melanogrammus aeglefinus",-62.35,44.23333
"haddock","Melanogrammus aeglefinus",-62.35,43.4
"haddock","Melanogrammus aeglefinus",-62.35,43.08
"haddock","Melanogrammus aeglefinus",-62.34675,43.34384
"haddock","Melanogrammus aeglefinus",-62.3369,43.6694
"haddock","Melanogrammus aeglefinus",-62.33333,43.11667
"haddock","Melanogrammus aeglefinus",-62.33,43.48
"haddock","Melanogrammus aeglefinus",-62.3286,43.8308
"haddock","Melanogrammus aeglefinus",-62.32,44.3
"haddock","Melanogrammus aeglefinus",-62.31667,43.41667
"haddock","Melanogrammus aeglefinus",-62.30567,43.48192
"haddock","Melanogrammus aeglefinus",-62.3,44.03333
"haddock","Melanogrammus aeglefinus",-62.3,43.01667
"haddock","Melanogrammus aeglefinus",-62.28333,43.46667
"haddock","Melanogrammus aeglefinus",-62.28,43.08
"haddock","Melanogrammus aeglefinus",-62.27,44.1
"haddock","Melanogrammus aeglefinus",-62.2667,44.7667
"haddock","Melanogrammus aeglefinus",-62.2635,42.93025
"haddock","Melanogrammus aeglefinus",-62.25075,43.18325
"haddock","Melanogrammus aeglefinus",-62.25,44
"haddock","Melanogrammus aeglefinus",-62.25,43.75
"haddock","Melanogrammus aeglefinus",-62.25,43.26667
"haddock","Melanogrammus aeglefinus",-62.2394,42.9836
"haddock","Melanogrammus aeglefinus",-62.23333,42.98333
"haddock","Melanogrammus aeglefinus",-62.22967,43.13859
"haddock","Melanogrammus aeglefinus",-62.2208,43.1919
"haddock","Melanogrammus aeglefinus",-62.2192,43.1978
"haddock","Melanogrammus aeglefinus",-62.21667,44.63333
"haddock","Melanogrammus aeglefinus",-62.20917,43.16284
"haddock","Melanogrammus aeglefinus",-62.2078,43.1986
"haddock","Melanogrammus aeglefinus",-62.20642,43.39467
"haddock","Melanogrammus aeglefinus",-62.20292,43.39584
"haddock","Melanogrammus aeglefinus",-62.2,44.31667
"haddock","Melanogrammus aeglefinus",-62.2,42.98
"haddock","Melanogrammus aeglefinus",-62.18333,44.58333
"haddock","Melanogrammus aeglefinus",-62.18059,43.73909
"haddock","Melanogrammus aeglefinus",-62.1733,43.1811
"haddock","Melanogrammus aeglefinus",-62.17,44.6
"haddock","Melanogrammus aeglefinus",-62.1667,43.2192
"haddock","Melanogrammus aeglefinus",-62.16308,44.0155
"haddock","Melanogrammus aeglefinus",-62.15,44.05
"haddock","Melanogrammus aeglefinus",-62.14642,43.57092
"haddock","Melanogrammus aeglefinus",-62.13333,43.01667
"haddock","Melanogrammus aeglefinus",-62.13,43.33
"haddock","Melanogrammus aeglefinus",-62.12,43.82
"haddock","Melanogrammus aeglefinus",-62.11733,43.06225
"haddock","Melanogrammus aeglefinus",-62.116667,43
"haddock","Melanogrammus aeglefinus",-62.103,42.9555
"haddock","Melanogrammus aeglefinus",-62.1,44.755
"haddock","Melanogrammus aeglefinus",-62.1,43.83335
"haddock","Melanogrammus aeglefinus",-62.09734,43.26817
"haddock","Melanogrammus aeglefinus",-62.088,43.76734
"haddock","Melanogrammus aeglefinus",-62.08333,43.71667
"haddock","Melanogrammus aeglefinus",-62.08,43.98
"haddock","Melanogrammus aeglefinus",-62.08,43.02
"haddock","Melanogrammus aeglefinus",-62.07725,43.14392
"haddock","Melanogrammus aeglefinus",-62.07,48.83
"haddock","Melanogrammus aeglefinus",-62.07,43.53
"haddock","Melanogrammus aeglefinus",-62.0667,44.15
"haddock","Melanogrammus aeglefinus",-62.0539,43.9486
"haddock","Melanogrammus aeglefinus",-62.05,44.43333
"haddock","Melanogrammus aeglefinus",-62.05,43.9336
"haddock","Melanogrammus aeglefinus",-62.05,43.04
"haddock","Melanogrammus aeglefinus",-62.0406,44.5519
"haddock","Melanogrammus aeglefinus",-62.0358,44.8394
"haddock","Melanogrammus aeglefinus",-62.0336,43.3592
"haddock","Melanogrammus aeglefinus",-62.03333,43.35
"haddock","Melanogrammus aeglefinus",-62.0328,44.2678
"haddock","Melanogrammus aeglefinus",-62.0311,43.3686
"haddock","Melanogrammus aeglefinus",-62.03,43.68
"haddock","Melanogrammus aeglefinus",-62.025,43.3725
"haddock","Melanogrammus aeglefinus",-62.02,44.67
"haddock","Melanogrammus aeglefinus",-62.0186,44.855
"haddock","Melanogrammus aeglefinus",-62.0175,43.0358
"haddock","Melanogrammus aeglefinus",-62.01667,44.66667
"haddock","Melanogrammus aeglefinus",-62.01242,44.48133
"haddock","Melanogrammus aeglefinus",-62.00658,43.41392
"haddock","Melanogrammus aeglefinus",-62.00033,43.38075
"haddock","Melanogrammus aeglefinus",-62,44
"haddock","Melanogrammus aeglefinus",-62,43.57
"haddock","Melanogrammus aeglefinus",-62,43.26667
"haddock","Melanogrammus aeglefinus",-61.99842,43.94117
"haddock","Melanogrammus aeglefinus",-61.9858,43.3611
"haddock","Melanogrammus aeglefinus",-61.98358,43.41042
"haddock","Melanogrammus aeglefinus",-61.98333,43.15
"haddock","Melanogrammus aeglefinus",-61.98,44.13
"haddock","Melanogrammus aeglefinus",-61.98,43.1
"haddock","Melanogrammus aeglefinus",-61.97275,43.7225
"haddock","Melanogrammus aeglefinus",-61.97,43.33
"haddock","Melanogrammus aeglefinus",-61.95,48.88
"haddock","Melanogrammus aeglefinus",-61.95,43.98333
"haddock","Melanogrammus aeglefinus",-61.95,43.35
"haddock","Melanogrammus aeglefinus",-61.94567,43.89234
"haddock","Melanogrammus aeglefinus",-61.9356,43.5706
"haddock","Melanogrammus aeglefinus",-61.93333,43.66667
"haddock","Melanogrammus aeglefinus",-61.9333,43.5869
"haddock","Melanogrammus aeglefinus",-61.9333,43.5694
"haddock","Melanogrammus aeglefinus",-61.93,43.43
"haddock","Melanogrammus aeglefinus",-61.9283,43.5844
"haddock","Melanogrammus aeglefinus",-61.926,44.1215
"haddock","Melanogrammus aeglefinus",-61.92,48.27
"haddock","Melanogrammus aeglefinus",-61.9194,43.6058
"haddock","Melanogrammus aeglefinus",-61.915,43.5808
"haddock","Melanogrammus aeglefinus",-61.91,49.52
"haddock","Melanogrammus aeglefinus",-61.9,43.96667
"haddock","Melanogrammus aeglefinus",-61.9,43.55
"haddock","Melanogrammus aeglefinus",-61.89634,43.61817
"haddock","Melanogrammus aeglefinus",-61.88333,43.61667
"haddock","Melanogrammus aeglefinus",-61.88,44.77
"haddock","Melanogrammus aeglefinus",-61.879,44.2325
"haddock","Melanogrammus aeglefinus",-61.87,44.28
"haddock","Melanogrammus aeglefinus",-61.8667,43.3833
"haddock","Melanogrammus aeglefinus",-61.86667,43.33333
"haddock","Melanogrammus aeglefinus",-61.85,47.13
"haddock","Melanogrammus aeglefinus",-61.85,43.68333
"haddock","Melanogrammus aeglefinus",-61.85,43.35
"haddock","Melanogrammus aeglefinus",-61.84759,43.39142
"haddock","Melanogrammus aeglefinus",-61.838,44.125
"haddock","Melanogrammus aeglefinus",-61.83333,44.13333
"haddock","Melanogrammus aeglefinus",-61.83,44.65
"haddock","Melanogrammus aeglefinus",-61.8285,43.10817
"haddock","Melanogrammus aeglefinus",-61.82,48.93
"haddock","Melanogrammus aeglefinus",-61.82,43.5
"haddock","Melanogrammus aeglefinus",-61.81742,43.56292
"haddock","Melanogrammus aeglefinus",-61.81667,43
"haddock","Melanogrammus aeglefinus",-61.80617,43.10642
"haddock","Melanogrammus aeglefinus",-61.8,44.58
"haddock","Melanogrammus aeglefinus",-61.8,43.1
"haddock","Melanogrammus aeglefinus",-61.78333,43.93333
"haddock","Melanogrammus aeglefinus",-61.78333,43.23333
"haddock","Melanogrammus aeglefinus",-61.78,43.43
"haddock","Melanogrammus aeglefinus",-61.77967,43.81134
"haddock","Melanogrammus aeglefinus",-61.77,48.92
"haddock","Melanogrammus aeglefinus",-61.77,43.68
"haddock","Melanogrammus aeglefinus",-61.76667,44.8
"haddock","Melanogrammus aeglefinus",-61.76667,43.33333
"haddock","Melanogrammus aeglefinus",-61.7569,43.7311
"haddock","Melanogrammus aeglefinus",-61.75,49.53
"haddock","Melanogrammus aeglefinus",-61.75,43.81667
"haddock","Melanogrammus aeglefinus",-61.74975,43.34117
"haddock","Melanogrammus aeglefinus",-61.74,48.82
"haddock","Melanogrammus aeglefinus",-61.73333,43.76667
"haddock","Melanogrammus aeglefinus",-61.73,44.52
"haddock","Melanogrammus aeglefinus",-61.725,43.95
"haddock","Melanogrammus aeglefinus",-61.72,43.52
"haddock","Melanogrammus aeglefinus",-61.71667,44
"haddock","Melanogrammus aeglefinus",-61.71267,43.555
"haddock","Melanogrammus aeglefinus",-61.70217,44.624
"haddock","Melanogrammus aeglefinus",-61.7,44
"haddock","Melanogrammus aeglefinus",-61.7,43.27
"haddock","Melanogrammus aeglefinus",-61.69159,43.93517
"haddock","Melanogrammus aeglefinus",-61.68333,43.16667
"haddock","Melanogrammus aeglefinus",-61.68,43.17
"haddock","Melanogrammus aeglefinus",-61.67,44.37
"haddock","Melanogrammus aeglefinus",-61.66667,44.78333
"haddock","Melanogrammus aeglefinus",-61.65775,43.97009
"haddock","Melanogrammus aeglefinus",-61.65,44.61667
"haddock","Melanogrammus aeglefinus",-61.65,43.92
"haddock","Melanogrammus aeglefinus",-61.65,43.56667
"haddock","Melanogrammus aeglefinus",-61.65,43.12
"haddock","Melanogrammus aeglefinus",-61.64367,43.89292
"haddock","Melanogrammus aeglefinus",-61.63333,43.66667
"haddock","Melanogrammus aeglefinus",-61.63,45.77
"haddock","Melanogrammus aeglefinus",-61.63,43.45
"haddock","Melanogrammus aeglefinus",-61.62258,43.52634
"haddock","Melanogrammus aeglefinus",-61.62,43.57
"haddock","Melanogrammus aeglefinus",-61.61717,43.59967
"haddock","Melanogrammus aeglefinus",-61.61183,43.43825
"haddock","Melanogrammus aeglefinus",-61.60434,44.83467
"haddock","Melanogrammus aeglefinus",-61.6,44.83
"haddock","Melanogrammus aeglefinus",-61.6,43.33333
"haddock","Melanogrammus aeglefinus",-61.6,43.0167
"haddock","Melanogrammus aeglefinus",-61.59,43.44
"haddock","Melanogrammus aeglefinus",-61.58333,43.83333
"haddock","Melanogrammus aeglefinus",-61.58333,43.16667
"haddock","Melanogrammus aeglefinus",-61.58,44.12
"haddock","Melanogrammus aeglefinus",-61.58,43.27
"haddock","Melanogrammus aeglefinus",-61.57459,43.72734
"haddock","Melanogrammus aeglefinus",-61.57,43.88
"haddock","Melanogrammus aeglefinus",-61.56717,43.72292
"haddock","Melanogrammus aeglefinus",-61.56667,43.73333
"haddock","Melanogrammus aeglefinus",-61.56,48.76
"haddock","Melanogrammus aeglefinus",-61.55525,43.89717
"haddock","Melanogrammus aeglefinus",-61.55,44.48333
"haddock","Melanogrammus aeglefinus",-61.55,43.77
"haddock","Melanogrammus aeglefinus",-61.548,43.72867
"haddock","Melanogrammus aeglefinus",-61.54092,43.43275
"haddock","Melanogrammus aeglefinus",-61.53333,43.95
"haddock","Melanogrammus aeglefinus",-61.53,49.48
"haddock","Melanogrammus aeglefinus",-61.53,43.95
"haddock","Melanogrammus aeglefinus",-61.52942,43.73309
"haddock","Melanogrammus aeglefinus",-61.52,44.77
"haddock","Melanogrammus aeglefinus",-61.52,43.48
"haddock","Melanogrammus aeglefinus",-61.51709,43.7655
"haddock","Melanogrammus aeglefinus",-61.5167,44.5
"haddock","Melanogrammus aeglefinus",-61.5161,44.5358
