"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","name","coords.x1","coords.x2","optional"
"1838",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80601788"">http://data.gbif.org/ws/rest/occurrence/get/80601788</a>","MCM-LINE-1030297","Albacore Tuna",18.4972,-34.3569,TRUE
"1839",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80602146"">http://data.gbif.org/ws/rest/occurrence/get/80602146</a>","MCM-LINE-1035133","Albacore Tuna",18.4972,-34.3569,TRUE
"1840",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80602352"">http://data.gbif.org/ws/rest/occurrence/get/80602352</a>","MCM-LINE-1038845","Albacore Tuna",18.4972,-34.3569,TRUE
"1841",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80602534"">http://data.gbif.org/ws/rest/occurrence/get/80602534</a>","MCM-LINE-1043286","Albacore Tuna",18.4972,-34.3569,TRUE
"1842",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80501479"">http://data.gbif.org/ws/rest/occurrence/get/80501479</a>","MCM-LINE-882201","Albacore Tuna",18.4972,-34.3569,TRUE
"1843",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80501563"">http://data.gbif.org/ws/rest/occurrence/get/80501563</a>","MCM-LINE-883755","Albacore Tuna",18.4972,-34.3569,TRUE
"1844",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80501668"">http://data.gbif.org/ws/rest/occurrence/get/80501668</a>","MCM-LINE-886190","Albacore Tuna",18.4972,-34.3569,TRUE
"1845",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80501744"">http://data.gbif.org/ws/rest/occurrence/get/80501744</a>","MCM-LINE-887577","Albacore Tuna",18.4972,-34.3569,TRUE
"1846",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80501802"">http://data.gbif.org/ws/rest/occurrence/get/80501802</a>","MCM-LINE-888306","Albacore Tuna",18.4972,-34.3569,TRUE
"1847",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80501863"">http://data.gbif.org/ws/rest/occurrence/get/80501863</a>","MCM-LINE-889059","Albacore Tuna",18.4972,-34.3569,TRUE
"1848",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80501943"">http://data.gbif.org/ws/rest/occurrence/get/80501943</a>","MCM-LINE-889913","Albacore Tuna",18.4972,-34.3569,TRUE
"1849",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80502014"">http://data.gbif.org/ws/rest/occurrence/get/80502014</a>","MCM-LINE-890568","Albacore Tuna",18.4972,-34.3569,TRUE
"1850",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80502131"">http://data.gbif.org/ws/rest/occurrence/get/80502131</a>","MCM-LINE-892412","Albacore Tuna",18.4972,-34.3569,TRUE
"1851",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80502334"">http://data.gbif.org/ws/rest/occurrence/get/80502334</a>","MCM-LINE-896531","Albacore Tuna",18.4972,-34.3569,TRUE
"1852",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80503414"">http://data.gbif.org/ws/rest/occurrence/get/80503414</a>","MCM-LINE-921390","Albacore Tuna",18.4972,-34.3569,TRUE
"1853",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80503728"">http://data.gbif.org/ws/rest/occurrence/get/80503728</a>","MCM-LINE-927610","Albacore Tuna",18.4972,-34.3569,TRUE
"1854",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80504146"">http://data.gbif.org/ws/rest/occurrence/get/80504146</a>","MCM-LINE-933626","Albacore Tuna",18.4972,-34.3569,TRUE
"1855",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80504216"">http://data.gbif.org/ws/rest/occurrence/get/80504216</a>","MCM-LINE-935665","Albacore Tuna",18.4972,-34.3569,TRUE
"1856",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80504562"">http://data.gbif.org/ws/rest/occurrence/get/80504562</a>","MCM-LINE-943052","Albacore Tuna",18.4972,-34.3569,TRUE
"1857",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1991",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80504961"">http://data.gbif.org/ws/rest/occurrence/get/80504961</a>","MCM-LINE-952247","Albacore Tuna",18.4972,-34.3569,TRUE
"1858",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80733442"">http://data.gbif.org/ws/rest/occurrence/get/80733442</a>","MCM-LINE-1047722","Albacore Tuna",18.4972,-34.3569,TRUE
"1859",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80733504"">http://data.gbif.org/ws/rest/occurrence/get/80733504</a>","MCM-LINE-1050991","Albacore Tuna",18.4972,-34.3569,TRUE
"1860",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80733567"">http://data.gbif.org/ws/rest/occurrence/get/80733567</a>","MCM-LINE-1053729","Albacore Tuna",18.4972,-34.3569,TRUE
"1861",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80733932"">http://data.gbif.org/ws/rest/occurrence/get/80733932</a>","MCM-LINE-1073643","Albacore Tuna",18.4972,-34.3569,TRUE
"1862",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80735122"">http://data.gbif.org/ws/rest/occurrence/get/80735122</a>","MCM-LINE-1093300","Albacore Tuna",18.4972,-34.3569,TRUE
"1863",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80735262"">http://data.gbif.org/ws/rest/occurrence/get/80735262</a>","MCM-LINE-1097608","Albacore Tuna",18.4972,-34.3569,TRUE
"1864",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80735412"">http://data.gbif.org/ws/rest/occurrence/get/80735412</a>","MCM-LINE-1100284","Albacore Tuna",18.4972,-34.3569,TRUE
"1865",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80735487"">http://data.gbif.org/ws/rest/occurrence/get/80735487</a>","MCM-LINE-1101158","Albacore Tuna",18.4972,-34.3569,TRUE
"1866",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80735567"">http://data.gbif.org/ws/rest/occurrence/get/80735567</a>","MCM-LINE-1102557","Albacore Tuna",18.4972,-34.3569,TRUE
"1867",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80735744"">http://data.gbif.org/ws/rest/occurrence/get/80735744</a>","MCM-LINE-1106851","Albacore Tuna",18.4972,-34.3569,TRUE
"1868",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80735922"">http://data.gbif.org/ws/rest/occurrence/get/80735922</a>","MCM-LINE-1110933","Albacore Tuna",18.4972,-34.3569,TRUE
"1869",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80735982"">http://data.gbif.org/ws/rest/occurrence/get/80735982</a>","MCM-LINE-1111772","Albacore Tuna",18.4972,-34.3569,TRUE
"1870",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736070"">http://data.gbif.org/ws/rest/occurrence/get/80736070</a>","MCM-LINE-1112818","Albacore Tuna",18.4972,-34.3569,TRUE
"1871",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736134"">http://data.gbif.org/ws/rest/occurrence/get/80736134</a>","MCM-LINE-1113309","Albacore Tuna",18.4972,-34.3569,TRUE
"1872",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736209"">http://data.gbif.org/ws/rest/occurrence/get/80736209</a>","MCM-LINE-1115612","Albacore Tuna",18.4972,-34.3569,TRUE
"1873",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736254"">http://data.gbif.org/ws/rest/occurrence/get/80736254</a>","MCM-LINE-1117281","Albacore Tuna",18.4972,-34.3569,TRUE
"1874",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736290"">http://data.gbif.org/ws/rest/occurrence/get/80736290</a>","MCM-LINE-1119324","Albacore Tuna",18.4972,-34.3569,TRUE
"1875",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736331"">http://data.gbif.org/ws/rest/occurrence/get/80736331</a>","MCM-LINE-1120378","Albacore Tuna",18.4972,-34.3569,TRUE
"1876",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736375"">http://data.gbif.org/ws/rest/occurrence/get/80736375</a>","MCM-LINE-1121431","Albacore Tuna",18.4972,-34.3569,TRUE
"1877",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736415"">http://data.gbif.org/ws/rest/occurrence/get/80736415</a>","MCM-LINE-1122963","Albacore Tuna",18.4972,-34.3569,TRUE
"1878",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80736449"">http://data.gbif.org/ws/rest/occurrence/get/80736449</a>","MCM-LINE-1126671","Albacore Tuna",18.4972,-34.3569,TRUE
"1879",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80834116"">http://data.gbif.org/ws/rest/occurrence/get/80834116</a>","MCM-LINE-1171549","Albacore Tuna",18.4972,-34.3569,TRUE
"1880",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80834324"">http://data.gbif.org/ws/rest/occurrence/get/80834324</a>","MCM-LINE-1176783","Albacore Tuna",18.4972,-34.3569,TRUE
"1881",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80834502"">http://data.gbif.org/ws/rest/occurrence/get/80834502</a>","MCM-LINE-1180260","Albacore Tuna",18.4972,-34.3569,TRUE
"1882",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80834616"">http://data.gbif.org/ws/rest/occurrence/get/80834616</a>","MCM-LINE-1183016","Albacore Tuna",18.4972,-34.3569,TRUE
"1883",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80834695"">http://data.gbif.org/ws/rest/occurrence/get/80834695</a>","MCM-LINE-1185025","Albacore Tuna",18.4972,-34.3569,TRUE
"1884",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80834787"">http://data.gbif.org/ws/rest/occurrence/get/80834787</a>","MCM-LINE-1187112","Albacore Tuna",18.4972,-34.3569,TRUE
"1885",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80834982"">http://data.gbif.org/ws/rest/occurrence/get/80834982</a>","MCM-LINE-1189241","Albacore Tuna",18.4972,-34.3569,TRUE
"1886",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80835123"">http://data.gbif.org/ws/rest/occurrence/get/80835123</a>","MCM-LINE-1192593","Albacore Tuna",18.4972,-34.3569,TRUE
"1887",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80835244"">http://data.gbif.org/ws/rest/occurrence/get/80835244</a>","MCM-LINE-1195015","Albacore Tuna",18.4972,-34.3569,TRUE
"1888",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80835432"">http://data.gbif.org/ws/rest/occurrence/get/80835432</a>","MCM-LINE-1198088","Albacore Tuna",18.4972,-34.3569,TRUE
"1889",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80835522"">http://data.gbif.org/ws/rest/occurrence/get/80835522</a>","MCM-LINE-1200159","Albacore Tuna",18.4972,-34.3569,TRUE
"1890",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80835704"">http://data.gbif.org/ws/rest/occurrence/get/80835704</a>","MCM-LINE-1202857","Albacore Tuna",18.4972,-34.3569,TRUE
"1891",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80835907"">http://data.gbif.org/ws/rest/occurrence/get/80835907</a>","MCM-LINE-1206274","Albacore Tuna",18.4972,-34.3569,TRUE
"1892",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80836025"">http://data.gbif.org/ws/rest/occurrence/get/80836025</a>","MCM-LINE-1208593","Albacore Tuna",18.4972,-34.3569,TRUE
"1893",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1992",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80836112"">http://data.gbif.org/ws/rest/occurrence/get/80836112</a>","MCM-LINE-1209810","Albacore Tuna",18.4972,-34.3569,TRUE
"1894",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971525"">http://data.gbif.org/ws/rest/occurrence/get/80971525</a>","MCM-LINE-1211447","Albacore Tuna",18.4972,-34.3569,TRUE
"1895",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971574"">http://data.gbif.org/ws/rest/occurrence/get/80971574</a>","MCM-LINE-1213209","Albacore Tuna",18.4972,-34.3569,TRUE
"1896",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971621"">http://data.gbif.org/ws/rest/occurrence/get/80971621</a>","MCM-LINE-1215299","Albacore Tuna",18.4972,-34.3569,TRUE
"1897",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971666"">http://data.gbif.org/ws/rest/occurrence/get/80971666</a>","MCM-LINE-1216139","Albacore Tuna",18.4972,-34.3569,TRUE
"1898",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971700"">http://data.gbif.org/ws/rest/occurrence/get/80971700</a>","MCM-LINE-1216618","Albacore Tuna",18.4972,-34.3569,TRUE
"1899",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971749"">http://data.gbif.org/ws/rest/occurrence/get/80971749</a>","MCM-LINE-1217181","Albacore Tuna",18.4972,-34.3569,TRUE
"1900",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971788"">http://data.gbif.org/ws/rest/occurrence/get/80971788</a>","MCM-LINE-1217815","Albacore Tuna",18.4972,-34.3569,TRUE
"1901",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971860"">http://data.gbif.org/ws/rest/occurrence/get/80971860</a>","MCM-LINE-1218942","Albacore Tuna",18.4972,-34.3569,TRUE
"1902",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80971961"">http://data.gbif.org/ws/rest/occurrence/get/80971961</a>","MCM-LINE-1220607","Albacore Tuna",18.4972,-34.3569,TRUE
"1903",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80972015"">http://data.gbif.org/ws/rest/occurrence/get/80972015</a>","MCM-LINE-1221202","Albacore Tuna",18.4972,-34.3569,TRUE
"1904",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80972097"">http://data.gbif.org/ws/rest/occurrence/get/80972097</a>","MCM-LINE-1222028","Albacore Tuna",18.4972,-34.3569,TRUE
"1905",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80972180"">http://data.gbif.org/ws/rest/occurrence/get/80972180</a>","MCM-LINE-1222654","Albacore Tuna",18.4972,-34.3569,TRUE
"1906",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80972327"">http://data.gbif.org/ws/rest/occurrence/get/80972327</a>","MCM-LINE-1224901","Albacore Tuna",18.4972,-34.3569,TRUE
"1907",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80972435"">http://data.gbif.org/ws/rest/occurrence/get/80972435</a>","MCM-LINE-1226678","Albacore Tuna",18.4972,-34.3569,TRUE
"1908",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80972562"">http://data.gbif.org/ws/rest/occurrence/get/80972562</a>","MCM-LINE-1229693","Albacore Tuna",18.4972,-34.3569,TRUE
"1909",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80973136"">http://data.gbif.org/ws/rest/occurrence/get/80973136</a>","MCM-LINE-1233968","Albacore Tuna",18.4972,-34.3569,TRUE
"1910",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80973332"">http://data.gbif.org/ws/rest/occurrence/get/80973332</a>","MCM-LINE-1236430","Albacore Tuna",18.4972,-34.3569,TRUE
"1911",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80973554"">http://data.gbif.org/ws/rest/occurrence/get/80973554</a>","MCM-LINE-1238946","Albacore Tuna",18.4972,-34.3569,TRUE
"1912",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80973752"">http://data.gbif.org/ws/rest/occurrence/get/80973752</a>","MCM-LINE-1242570","Albacore Tuna",18.4972,-34.3569,TRUE
"1913",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80973880"">http://data.gbif.org/ws/rest/occurrence/get/80973880</a>","MCM-LINE-1245570","Albacore Tuna",18.4972,-34.3569,TRUE
"1914",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80974083"">http://data.gbif.org/ws/rest/occurrence/get/80974083</a>","MCM-LINE-1249186","Albacore Tuna",18.4972,-34.3569,TRUE
"1915",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80974449"">http://data.gbif.org/ws/rest/occurrence/get/80974449</a>","MCM-LINE-1252451","Albacore Tuna",18.4972,-34.3569,TRUE
"1916",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80974567"">http://data.gbif.org/ws/rest/occurrence/get/80974567</a>","MCM-LINE-1253291","Albacore Tuna",18.4972,-34.3569,TRUE
"1917",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80974687"">http://data.gbif.org/ws/rest/occurrence/get/80974687</a>","MCM-LINE-1256464","Albacore Tuna",18.4972,-34.3569,TRUE
"1918",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80974879"">http://data.gbif.org/ws/rest/occurrence/get/80974879</a>","MCM-LINE-1260524","Albacore Tuna",18.4972,-34.3569,TRUE
"1919",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80975138"">http://data.gbif.org/ws/rest/occurrence/get/80975138</a>","MCM-LINE-1269541","Albacore Tuna",18.4972,-34.3569,TRUE
"1920",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80976034"">http://data.gbif.org/ws/rest/occurrence/get/80976034</a>","MCM-LINE-1291288","Albacore Tuna",18.4972,-34.3569,TRUE
"1921",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81085334"">http://data.gbif.org/ws/rest/occurrence/get/81085334</a>","MCM-LINE-1346090","Albacore Tuna",18.4972,-34.3569,TRUE
"1922",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81085371"">http://data.gbif.org/ws/rest/occurrence/get/81085371</a>","MCM-LINE-1348203","Albacore Tuna",18.4972,-34.3569,TRUE
"1923",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81085406"">http://data.gbif.org/ws/rest/occurrence/get/81085406</a>","MCM-LINE-1349458","Albacore Tuna",18.4972,-34.3569,TRUE
"1924",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81085437"">http://data.gbif.org/ws/rest/occurrence/get/81085437</a>","MCM-LINE-1350705","Albacore Tuna",18.4972,-34.3569,TRUE
"1925",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81085476"">http://data.gbif.org/ws/rest/occurrence/get/81085476</a>","MCM-LINE-1351562","Albacore Tuna",18.4972,-34.3569,TRUE
"1926",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1993",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81085515"">http://data.gbif.org/ws/rest/occurrence/get/81085515</a>","MCM-LINE-1352237","Albacore Tuna",18.4972,-34.3569,TRUE
