"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"76",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Lake Whitney, Hill Co.","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776857"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776857</a>","IGFA",-97.370847,31.866547,TRUE
"77",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Milford Reservoir","<a href=""http://data.gbif.org/ws/rest/occurrence/get/203863307"">http://data.gbif.org/ws/rest/occurrence/get/203863307</a>","16122",-96.9842,39.2288,TRUE
"78",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Milford Reservoir","<a href=""http://data.gbif.org/ws/rest/occurrence/get/190559482"">http://data.gbif.org/ws/rest/occurrence/get/190559482</a>","16122",-96.984161,39.228844,TRUE
"79",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Lake Texoma","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776841"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776841</a>","IGFA",-96.571105,33.832046,TRUE
"80",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Lake Texoma","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776842"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776842</a>","IGFA",-96.571105,33.832046,TRUE
"81",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Lake Texoma","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776843"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776843</a>","IGFA",-96.571105,33.832046,TRUE
"82",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Wakarusa River, below Clinton Lake","<a href=""http://data.gbif.org/ws/rest/occurrence/get/203863412"">http://data.gbif.org/ws/rest/occurrence/get/203863412</a>","20847",-95.2744,38.9409,TRUE
"83",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Wakarusa River, below Clinton Lake","<a href=""http://data.gbif.org/ws/rest/occurrence/get/190559587"">http://data.gbif.org/ws/rest/occurrence/get/190559587</a>","20847",-95.274391,38.940899,TRUE
"84",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Wakarusa River, below Clinton Lake","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197890999"">http://data.gbif.org/ws/rest/occurrence/get/197890999</a>","KU 20847",-95.27439,38.9409,TRUE
"85",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Robert S Kerr Reservoir Dam Area","<a href=""http://data.gbif.org/ws/rest/occurrence/get/203863375"">http://data.gbif.org/ws/rest/occurrence/get/203863375</a>","18818",-94.7774,35.3458,TRUE
"86",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Robert S Kerr Reservoir Dam Area","<a href=""http://data.gbif.org/ws/rest/occurrence/get/190559550"">http://data.gbif.org/ws/rest/occurrence/get/190559550</a>","18818",-94.777397,35.345798,TRUE
"87",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1974",NA,"Arkansas River at Lock & Dam #13.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281233"">http://data.gbif.org/ws/rest/occurrence/get/198281233</a>","131365",-94.29723,35.34945,TRUE
"88",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1974",NA,"Arkansas River at Lock & Dam #13.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281235"">http://data.gbif.org/ws/rest/occurrence/get/198281235</a>","131383",-94.29723,35.34945,TRUE
"89",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1974",NA,"Arkansas River at Lock & Dam #13.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281237"">http://data.gbif.org/ws/rest/occurrence/get/198281237</a>","131394",-94.29723,35.34945,TRUE
"90",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1974",NA,"Arkansas River near Lock & Dam #13.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281228"">http://data.gbif.org/ws/rest/occurrence/get/198281228</a>","131286",-94.29723,35.34945,TRUE
"91",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1981",NA,"Arkansas River along left bank just below lock & dam 13 at Fort Smith.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281119"">http://data.gbif.org/ws/rest/occurrence/get/198281119</a>","123557",-94.29723,35.34945,TRUE
"92",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Beaver Lake, Arkansas, USA","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197890883"">http://data.gbif.org/ws/rest/occurrence/get/197890883</a>","IGFA 353-9152",-93.933334,36.416668,TRUE
